case_name,timestep,time,elapsed_time,x_center_m,x_over_L,blockage_ratio
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.019124999999999996,0.42499999999999993,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13041000,0.13041,0.009719999999999993,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.001125,0.024999999999999998,3.016942044033828e-08
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.0033749999999999995,0.075,8.369557096130209e-06
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.005625,0.125,4.150619167407632e-05
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.007875,0.17500000000000002,3.335791546939739e-05
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.010124999999999999,0.22499999999999998,1.365671331272097e-05
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.012374999999999999,0.27499999999999997,2.1047789419015305e-06
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.014624999999999999,0.325,8.847334638286948e-08
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.016875,0.37500000000000006,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.019124999999999996,0.42499999999999993,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13122000,0.13122,0.010529999999999998,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.0033749999999999995,0.075,3.7162126102508745e-06
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.005625,0.125,3.16046265828134e-05
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.007875,0.17500000000000002,3.6589926834876836e-05
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.010124999999999999,0.22499999999999998,2.030580523585957e-05
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.012374999999999999,0.27499999999999997,5.169632488880939e-06
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.014624999999999999,0.325,6.782956556019994e-07
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.016875,0.37500000000000006,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.019124999999999996,0.42499999999999993,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13203000,0.13203,0.011340000000000003,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.0033749999999999995,0.075,1.7450041822047613e-06
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.005625,0.125,2.0643484415363672e-05
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.007875,0.17500000000000002,3.460327764692156e-05
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.010124999999999999,0.22499999999999998,2.8617170139782824e-05
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.012374999999999999,0.27499999999999997,1.0450042816809309e-05
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.014624999999999999,0.325,1.4450646575868682e-06
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.016875,0.37500000000000006,1.3333455852280497e-07
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.019124999999999996,0.42499999999999993,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13284000,0.13284,0.012150000000000008,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.0033749999999999995,0.075,5.493531684718693e-07
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.005625,0.125,1.2495702070892709e-05
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.007875,0.17500000000000002,2.9028799328480044e-05
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.010124999999999999,0.22499999999999998,3.4646983893609496e-05
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.012374999999999999,0.27499999999999997,1.7502898569496848e-05
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.014624999999999999,0.325,3.2145315852442542e-06
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.016875,0.37500000000000006,4.6667095482981753e-07
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.019124999999999996,0.42499999999999993,7.402375786117713e-08
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13365000,0.13365,0.012959999999999985,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.0033749999999999995,0.075,3.877787071566136e-07
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.005625,0.125,7.92855950112199e-06
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.007875,0.17500000000000002,2.2683382519190232e-05
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.010124999999999999,0.22499999999999998,3.4842545420760635e-05
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.012374999999999999,0.27499999999999997,2.5515828927262275e-05
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.014624999999999999,0.325,6.075169784957018e-06
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.016875,0.37500000000000006,1.1666773870745427e-06
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.019124999999999996,0.42499999999999993,1.8505939465294285e-07
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.021374999999999998,0.475,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13446000,0.13446,0.01376999999999999,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.0033749999999999995,0.075,2.2620424584135793e-07
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.005625,0.125,5.005588256468728e-06
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.007875,0.17500000000000002,1.6575177553238357e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.010124999999999999,0.22499999999999998,3.29195237371078e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.012374999999999999,0.27499999999999997,3.112857277233299e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.014624999999999999,0.325,1.0321890411334728e-05
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.016875,0.37500000000000006,2.7333584497175033e-06
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.019124999999999996,0.42499999999999993,4.0713066823647435e-07
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.021374999999999998,0.475,2.979265590158913e-08
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13527000,0.13527,0.014579999999999996,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.0033749999999999995,0.075,1.292595690522045e-07
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.005625,0.125,3.2518055096767716e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.007875,0.17500000000000002,1.1623380323558923e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.010124999999999999,0.22499999999999998,2.8128266321904985e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.012374999999999999,0.27499999999999997,3.4193426319312395e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.014624999999999999,0.325,1.6043166810760255e-05
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.016875,0.37500000000000006,4.86671138608237e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.019124999999999996,0.42499999999999993,1.147368246848245e-06
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.021374999999999998,0.475,1.4896327950794566e-07
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.023625,0.525,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13608000,0.13608,0.015390000000000001,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.0033749999999999995,0.075,9.694467678915337e-08
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.005625,0.125,1.973005590140963e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.007875,0.17500000000000002,8.895444125172648e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.010124999999999999,0.22499999999999998,2.2782917913107285e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.012374999999999999,0.27499999999999997,3.445190794375644e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.014624999999999999,0.325,1.9818029589762663e-05
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.016875,0.37500000000000006,8.800080862505094e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.019124999999999996,0.42499999999999993,2.2947364936964923e-06
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.021374999999999998,0.475,3.575118708190697e-07
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.023625,0.525,3.695812426521688e-08
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13689000,0.13689,0.016200000000000006,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.0033749999999999995,0.075,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.005625,0.125,1.5345599034429703e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.007875,0.17500000000000002,6.464022730958796e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.010124999999999999,0.22499999999999998,1.7698318207177766e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.012374999999999999,0.27499999999999997,3.183016575296683e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.014624999999999999,0.325,2.3474927906921248e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.016875,0.37500000000000006,1.2866784897450621e-05
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.019124999999999996,0.42499999999999993,4.515449229531798e-06
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.021374999999999998,0.475,8.341943652444954e-07
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.023625,0.525,1.1087437279565064e-07
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.025874999999999995,0.575,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13770000,0.1377,0.017009999999999983,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.0033749999999999995,0.075,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.005625,0.125,9.134285139541493e-07
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.007875,0.17500000000000002,5.011100190513932e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.010124999999999999,0.22499999999999998,1.3950055603447673e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.012374999999999999,0.27499999999999997,2.7509830030116345e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.014624999999999999,0.325,2.5391850411883408e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.016875,0.37500000000000006,1.663348617571984e-05
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.019124999999999996,0.42499999999999993,7.957553970076515e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.021374999999999998,0.475,1.3704621714730998e-06
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.023625,0.525,4.0653936691738577e-07
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.025874999999999995,0.575,3.2868639232856275e-08
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13851000,0.13851,0.01781999999999999,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.0033749999999999995,0.075,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.005625,0.125,4.749828272561578e-07
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.007875,0.17500000000000002,4.062252817162185e-06
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.010124999999999999,0.22499999999999998,1.1277381399048824e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.012374999999999999,0.27499999999999997,2.2820234843774366e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.014624999999999999,0.325,2.400576798521846e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.016875,0.37500000000000006,2.206686943552411e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.019124999999999996,0.42499999999999993,1.0881492405592994e-05
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.021374999999999998,0.475,2.889887622454144e-06
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.023625,0.525,5.913299882434703e-07
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.025874999999999995,0.575,9.860591769856882e-08
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.030375,0.675,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.032625,0.7250000000000001,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.034874999999999996,0.7749999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.037125,0.825,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.03937499999999999,0.8749999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.041624999999999995,0.9249999999999999,0.0
paper1_df0p0225_ug2_seed401,13932000,0.13932,0.018629999999999994,0.043875,0.975,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.001125,0.024999999999999998,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.0033749999999999995,0.075,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.005625,0.125,2.9229712446532786e-07
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.007875,0.17500000000000002,3.3802687675656164e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.010124999999999999,0.22499999999999998,8.70248795822554e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.012374999999999999,0.27499999999999997,1.9349195886954322e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.014624999999999999,0.325,2.2206809942100124e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.016875,0.37500000000000006,2.4366890570042482e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.019124999999999996,0.42499999999999993,1.4767739693304773e-05
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.021374999999999998,0.475,5.005166191466961e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.023625,0.525,1.108743727956506e-06
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.025874999999999995,0.575,1.972118353971377e-07
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.028124999999999997,0.625,0.0
paper1_df0p0225_ug2_seed401,14013000,0.14013,0.01944,0.030375,0.675,0.0
