comparison,metric,particle_id,reference_value,modified_value,paired_difference
local_cfd_initial_velocity_minus_zero,final_dx_dp,10084,23.648739992856015,23.688830703411114,0.0400907105550985
local_cfd_initial_velocity_minus_zero,final_dx_dp,10085,2.553414959333941,20.34177971307089,17.788364753736946
local_cfd_initial_velocity_minus_zero,final_dx_dp,10086,21.38888765784053,21.40481301047653,0.0159253526359997
local_cfd_initial_velocity_minus_zero,final_dx_dp,10087,24.4388251425754,24.351594199422284,-0.08723094315311641
local_cfd_initial_velocity_minus_zero,final_dx_dp,10088,21.67528994211996,23.32574907389242,1.650459131772461
local_cfd_initial_velocity_minus_zero,final_dx_dp,10089,23.04972867669216,20.87838047869122,-2.1713481980009384
local_cfd_initial_velocity_minus_zero,final_dx_dp,10090,19.851474795973573,21.95088703073525,2.099412234761676
local_cfd_initial_velocity_minus_zero,final_dx_dp,10091,20.425057564683133,20.379574119224927,-0.04548344545820626
local_cfd_initial_velocity_minus_zero,final_dx_dp,10092,4.820878141490634,3.261335516870838,-1.5595426246197959
local_cfd_initial_velocity_minus_zero,final_dx_dp,10093,2.8123105490683256,3.3068082393130456,0.49449769024472
local_cfd_initial_velocity_minus_zero,final_dx_dp,10094,29.47701250310677,19.371041448653322,-10.105971054453448
local_cfd_initial_velocity_minus_zero,final_dx_dp,10095,26.923371747887646,26.98074321067365,0.05737146278600491
local_cfd_initial_velocity_minus_zero,final_dx_dp,10096,1.1631541151935356,1.9128486670232752,0.7496945518297395
local_cfd_initial_velocity_minus_zero,final_dx_dp,10097,29.71841322633936,28.928944491459585,-0.789468734879776
local_cfd_initial_velocity_minus_zero,final_dx_dp,10098,7.043954668924501,6.914697071204819,-0.1292575977196817
local_cfd_initial_velocity_minus_zero,final_dx_dp,10099,17.23553351696828,18.179143756185923,0.9436102392176409
local_cfd_initial_velocity_minus_zero,final_dx_dp,10100,23.260549547953342,25.513177045007712,2.2526274970543696
local_cfd_initial_velocity_minus_zero,final_dz_dp,10001,-2.5181571795282336,-1.3475605180408643,1.1705966614873693
local_cfd_initial_velocity_minus_zero,final_dz_dp,10002,-0.4316482226322613,-0.43179666129743166,-0.00014843866517033621
local_cfd_initial_velocity_minus_zero,final_dz_dp,10003,-5.15737338557858,-4.858983680351909,0.2983897052266711
local_cfd_initial_velocity_minus_zero,final_dz_dp,10004,-2.960505706014354,-2.961515657529193,-0.0010099515148391802
local_cfd_initial_velocity_minus_zero,final_dz_dp,10005,-2.910194237615488,-2.9123769605105596,-0.0021827228950717092
local_cfd_initial_velocity_minus_zero,final_dz_dp,10006,-4.435115466608206,-4.501190051274146,-0.06607458466594007
local_cfd_initial_velocity_minus_zero,final_dz_dp,10007,-1.4372332049940673,-1.437233202209607,2.7844602179527556e-09
local_cfd_initial_velocity_minus_zero,final_dz_dp,10008,-5.93713710087302,-4.9300501394432,1.0070869614298203
local_cfd_initial_velocity_minus_zero,final_dz_dp,10009,-3.0896546173297437,-5.903302261914201,-2.813647644584457
local_cfd_initial_velocity_minus_zero,final_dz_dp,10010,-2.9915095081862235,-2.99357609270107,-0.0020665845148464257
local_cfd_initial_velocity_minus_zero,final_dz_dp,10011,-2.5999770848326125,-2.5999770848356234,-3.0109248427834245e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10012,-3.7083741739407925,-3.4223202536190613,0.28605392032173116
local_cfd_initial_velocity_minus_zero,final_dz_dp,10013,-0.05445736249669597,-0.054457362496625965,7.000650059652003e-14
local_cfd_initial_velocity_minus_zero,final_dz_dp,10014,-1.6786638393026154,-3.420366453352739,-1.7417026140501235
local_cfd_initial_velocity_minus_zero,final_dz_dp,10015,-1.1442393819689738,-0.6109363678333084,0.5333030141356654
local_cfd_initial_velocity_minus_zero,final_dz_dp,10016,-4.8216120645948,-5.331980743204314,-0.5103686786095141
