particle_id,probe_index,time_s,magnitude_ratio,reversed,ever_contacted,sampled_contact_fraction,voidfraction_clipped
10027,10026,0.0345,9.154324758019131,TRUE,TRUE,0.8417194268577141,TRUE
10028,10027,1e-4,0.5545043570692253,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,0.0232,0.2429787836834005,TRUE,TRUE,0.5241586137954015,FALSE
10028,10027,0.0502,0.7138452822757554,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,0.035,27.519318938387357,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,0.0398,33.69171962404865,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,0.05500000000001,110.8213725325373,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,5e-4,0.7739535052897774,FALSE,TRUE,0.5241586137954015,FALSE
10028,10027,0.0489,18.19179250193912,TRUE,TRUE,0.5241586137954015,FALSE
10028,10027,0.0503,0.7604569597890771,FALSE,TRUE,0.5241586137954015,TRUE
10028,10027,0.06510000000001,0.4900927889371736,FALSE,TRUE,0.5241586137954015,TRUE
10028,10027,0.0746,0.4664327718969829,FALSE,TRUE,0.5241586137954015,TRUE
10028,10027,0.05310000000001,17.555419383314856,FALSE,TRUE,0.5241586137954015,TRUE
10028,10027,0.05940000000001,25.4894015679556,TRUE,TRUE,0.5241586137954015,TRUE
10028,10027,0.0745,16.848836215394915,TRUE,TRUE,0.5241586137954015,TRUE
10028,10027,0.0504,0.7886189099836758,FALSE,TRUE,0.5241586137954015,TRUE
10028,10027,0.06700000000001,0.2626018968830421,TRUE,TRUE,0.5241586137954015,TRUE
10028,10027,0.0764,1.0120344466240947,TRUE,TRUE,0.5241586137954015,TRUE
10029,10028,1e-4,3.2258338001926137,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,0.1028,0.4669881767623145,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,0.0129,49.69486863612714,TRUE,TRUE,0.6527824058647118,FALSE
