condition,case,origin_start_s,lag_s,raw_msd_x_m2,centered_msd_x_m2,centered_displacement_p50_m,centered_displacement_p90_m,centered_displacement_p99_m,non_gaussian_parameter_x,mean_increment_x_m,normalized_velocity_correlation,velocity_autocorrelation,velocity_covariance_m2_s2,velocity_origin_variance_m2_s2,velocity_endpoint_variance_m2_s2,velocity_endpoint_to_origin_variance_ratio,time_origin_particle_pair_count,bed_resident_particle_count,local_centered_msd_exponent,reference_msd,msd_ratio
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01769999999999989,1.413539174312022e-6,5.772189845072055e-7,6.7297096554394e-4,0.00106132808541916,0.00182857110027051,-0.21033345393502556,9.1327912059021e-4,0.3919538541458183,0.3919538541458183,0.001349374161593,0.0034581243355328,0.00342731717246221,0.9910913662779456,132400,100,1.7757436900977188,6.766756728487323e-7,0.8530216286292299
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01829999999999989,1.5062254420590503e-6,6.124478898042883e-7,6.9391497460946e-4,0.00108727463373261,0.00187269907286713,-0.2140428767933303,9.4415049333529e-4,0.3930543581045962,0.3930543581045962,0.001353105456329,0.00345857045587675,0.00342658438399025,0.990751649476404,131800,100,1.778108472249926,7.180402094865911e-7,0.8529437233636222
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01889999999999988,1.6017274465875949e-6,6.486314849441048e-7,7.142610070791e-4,0.00111404197093726,0.00192307898658677,-0.21755369963035895,9.749985822178e-4,0.39506104522068913,0.39506104522068913,0.00135967950032724,0.00345914900890433,0.00342432843660989,0.989933774981996,131200,100,1.7805359535600769,7.605927737982987e-7,0.8527973276749999
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01959999999999988,1.716693163784952e-6,6.920398748337039e-7,7.3939144768002e-4,0.00114950446320879,0.00197868282146607,-0.2214244491907873,0.00101096169309332,0.39464035161449385,0.39464035161449385,0.00135795364616627,0.00346005458433389,0.00342203117880789,0.989010749801995,130500,100,1.7830328772920203,8.117744394959204e-7,0.852502667198333
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02019999999999987,1.8182781120251804e-6,7.302768167496343e-7,7.6155574983506e-4,0.00118025737468569,0.00203108877269531,-0.22452664033903705,0.00104176509222959,0.3938524167708194,0.3938524167708194,0.00135498935519475,0.00346108511652308,0.0034197350334598,0.9880528557746606,129900,100,1.785648374415841,8.569874129069489e-7,0.8521441572548829
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02089999999999987,1.940339292669013e-6,7.760851230936318e-7,7.8684803108677e-4,0.00120758649138985,0.00210136471469034,-0.22806073411937855,0.00107767870399066,0.3931168203251456,0.3931168203251456,0.0013526096682398,0.00346431277138392,0.00341731196385828,0.9864328625539016,129200,100,1.7883267864014123,9.113145233971254e-7,0.8516106164978077
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02159999999999987,2.0663321244308963e-6,8.232305967902973e-7,8.1123511742724e-4,0.00124124593011445,0.00215351350847138,-0.23154820715365243,0.00111359836148138,0.3938872515910465,0.3938872515910465,0.00135565804776396,0.00346756067854251,0.00341611430511634,0.9851635261224048,128500,100,1.790951429189617,9.673246780075771e-7,0.8510385556232537
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02239999999999986,2.215100834059507e-6,8.787158176357599e-7,8.3919069288064e-4,0.00127941890296817,0.00220393437234236,-0.23548189682924617,0.00115465503200369,0.3922543901102585,0.3922543901102585,0.00134985331460418,0.00346905558708487,0.00341370721368339,0.9840451177526413,127700,100,1.7936085554082082,1.0333429261767391e-6,0.8503622518488771
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02309999999999986,2.349404175106636e-6,9.286384883202704e-7,8.6201419864782e-4,0.00131337520920997,0.00224771573824856,-0.2389323111421444,0.00119057745411043,0.3875309034794464,0.3875309034794464,0.00133386380528311,0.00347063522947918,0.0034135111319842,0.9835407371510024,127000,100,1.7958900646480431,1.0928610185159832e-6,0.8497315510267593
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02389999999999985,2.5076218823404766e-6,9.872353897632936e-7,8.8911870265721e-4,0.00135313871624856,0.00230891126234408,-0.24306904279972508,0.00123164330763974,0.38102656699972576,0.38102656699972576,0.00131211007971903,0.00347464992587725,0.00341286392162188,0.9822180635248398,126200,100,1.7980327869526176,1.1629111948008945e-6,0.848934462216026
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02469999999999985,2.6709228693652304e-6,1.047476003862755e-6,9.1790145927932e-4,0.00138611814650799,0.00237224037268068,-0.24753191577396616,0.00127273756540218,0.37227386548372376,0.37227386548372376,0.00128253814578238,0.0034776754973455,0.00341292251865748,0.981380385048162,125400,100,1.799906200026366,1.2351942266932423e-6,0.8480253398422767
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02559999999999984,2.860786381399335e-6,1.1172231392030326e-6,9.5022689689312e-4,0.00142765184803616,0.00244374861343767,-0.2529078998041505,0.00131902054949245,0.36984361252092224,0.36984361252092224,0.00127512890465137,0.00347832144090718,0.00341745041590869,0.9824998850644998,124500,100,1.8017563583771803,1.3191949399880237e-6,0.8468976838352452
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02639999999999984,3.034998783533088e-6,1.1809507142962745e-6,9.7822045095749e-4,0.00147111101483918,0.00252181325701306,-0.2578590247253505,0.0013602038001487,0.3728207591343152,0.3728207591343152,0.00128568554397643,0.00347735998616511,0.00341994952491189,0.9834902162900488,123700,100,1.803588818119968,1.3961580627124606e-6,0.845857461154448
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02729999999999983,3.2370389570103108e-6,1.2545659049269825e-6,0.00100743670217598,0.00151985469591524,0.00262026126932432,-0.2633695731018606,0.00140656110853927,0.3748316891143242,0.3748316891143242,0.00129367596714102,0.0034771141294462,0.00342578004053054,0.9852365821182186,122800,100,1.8056705071289465,1.4851831876846452e-6,0.8447213214706611
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02819999999999983,3.4455441369050012e-6,1.330256901323885e-6,0.00103632572838636,0.00156734527368738,0.00272889843880618,-0.2685573733253107,0.00145294971972566,0.38072154312883943,0.38072154312883943,0.0013148570437988,0.00347817986739228,0.00342917882603296,0.9859118725231252,121900,100,1.8082235542363232,1.5768372147631858e-6,0.843623481783227
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.02919999999999982,3.6847169258463794e-6,1.4167777433767706e-6,0.0010677355809771,0.00161446924092137,0.00284083835134324,-0.2737525901000556,0.00150450558211992,0.3847373884983426,0.3847373884983426,0.00132908058805436,0.00348230353824551,0.00342694567736071,0.984103091451732,120900,100,1.8115018071622704,1.681790704673347e-6,0.8424221512461922
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03019999999999981,3.9317975959610165e-6,1.5058607251546667e-6,0.00109682105626174,0.00166221641752111,0.00292510218579293,-0.278320281508991,0.00155607473668165,0.3877436963267342,0.3877436963267342,0.00133945397009428,0.00348544024205729,0.00342380052597925,0.9823150845238248,119900,100,1.8154114296411927,1.7899898256009375e-6,0.8412677567310292
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03119999999999981,4.186842607209302e-6,1.5975797301451384e-6,0.00113129110258289,0.00171708344103477,0.0029991479186135,-0.28225616856999725,0.0016076495842271,0.3927656450356285,0.3927656450356285,0.00135676369237621,0.00348818297185645,0.00342091420173155,0.9807152403794074,118900,100,1.8198995031704188,1.9013179396269705e-6,0.8402485964333645
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0322999999999998,4.476799074648347e-6,1.701631169460939e-6,0.00116723689590988,0.00177408303340368,0.00304847591043985,-0.2860248702829735,0.00166441322025806,0.38976642140411105,0.38976642140411105,0.00134634528651205,0.00349362349720545,0.00341529297835164,0.9775790038862338,117800,100,1.8242037827107476,2.027395931637059e-6,0.839318626868766
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0333999999999998,4.776950095241983e-6,1.809126016388376e-6,0.00120693319020088,0.00183008787903781,0.00312000755528106,-0.2895966611416422,0.00172126724337578,0.38689189881307934,0.38689189881307934,0.00133753488221979,0.00350192134896087,0.00341290794235915,0.9745815517449792,116700,100,1.8278064207221452,2.1575040056375733e-6,0.8385273036161772
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03449999999999979,5.087204074873441e-6,1.919976424720608e-6,0.00124785491698901,0.00188841587034888,0.00319792912817805,-0.2932451242538515,0.00177820116069961,0.3782786053243984,0.3782786053243984,0.00130802545919611,0.00350164532186021,0.00341457519551698,0.9751345101116726,115600,100,1.8302575580787783,2.2916827207661057e-6,0.8378020252641095
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03569999999999979,5.436660143281982e-6,2.0444089876856956e-6,0.00129163267214005,0.00195435598769053,0.00326356421954145,-0.297334694371744,0.00184033577242129,0.3744561157504079,0.3744561157504079,0.00129491644558771,0.00350003959700717,0.00341671440942959,0.9761930728872796,114400,100,1.831788550145428,2.4426959398827613e-6,0.8369477978433199
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03689999999999978,5.797024223202618e-6,2.1722232028151572e-6,0.00133656463245772,0.00201778378387514,0.00332334501437278,-0.3013736974595629,0.00190242071954094,0.3731638576579141,0.3731638576579141,0.00128916134373148,0.00349435608803625,0.0034154524361932,0.9774196876748782,113200,100,1.8329559094495391,2.59832568388929e-6,0.8360088253308093
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03809999999999977,6.1676940276507795e-6,2.303223712746081e-6,0.00137871300007684,0.00208141663033259,0.00340096088748335,-0.30525756493940237,0.00196435682926722,0.37551690720667485,0.37551690720667485,0.00129533422691609,0.00349003320014493,0.00340937783322089,0.9768897995237746,112000,100,1.834203843270746,2.758461496318574e-6,0.8349667797864676
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.03939999999999976,6.580959660548079e-6,2.448900056049612e-6,0.00142840639828164,0.00215073898257347,0.00346495330127805,-0.3093595039749787,0.00203128069437067,0.3759628135617828,0.3759628135617828,0.00129586870779662,0.00348975423831382,0.00340437490219894,0.9755342839969914,110700,100,1.836010059578471,2.936961247736335e-6,0.8338210311549407
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04079999999999975,7.040814667296955e-6,2.610723996109632e-6,0.00148066247194622,0.00222451389109923,0.00355640300596447,-0.31349409212723145,0.00210330909577509,0.3820416566556517,0.3820416566556517,0.00131772891403362,0.0034856246943904,0.003413108449201,0.9791956244439892,109300,100,1.838384103866333,3.13505304305973e-6,0.832752735041967
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04219999999999974,7.516655649371852e-6,2.777988654972388e-6,0.00153319779370517,0.00229572135132622,0.00364488821405195,-0.3172475043070222,0.00217536899840642,0.38601332411998496,0.38601332411998496,0.00133258247386843,0.00348761251994091,0.00341708179797159,0.9797767895469908,107900,100,1.8409048804569417,3.3393878927229967e-6,0.8318855862854453
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04359999999999973,8.008570309883014e-6,2.9506641320164687e-6,0.00158259339758962,0.00236742707277684,0.00373551213283199,-0.32072548290699066,0.00224749100321119,0.3811859468704233,0.3811859468704233,0.00131628920184042,0.00348858188588395,0.00341806213589141,0.9797855540447848,106500,100,1.8431634962457393,3.549708707493128e-6,0.8312412017887191
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04509999999999972,8.552513876908628e-6,3.141231258711189e-6,0.00164373307561835,0.00244201112366983,0.0038308010197004,-0.3242561835924116,0.00232472437742253,0.36615262835009166,0.36615262835009166,0.00126394729205478,0.00349057465419403,0.00341378907930403,0.978002024738896,105000,100,1.8447554063656628,3.7814106912042457e-6,0.8307035429972875
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04659999999999972,9.113144964424366e-6,3.3370865654574766e-6,0.00170236799250778,0.00252090587299634,0.00393664907465393,-0.3278484563977945,0.00240185364107238,0.35464017837067013,0.35464017837067013,0.00122363948854504,0.00349741413508036,0.00340395674896837,0.9732781470817048,103500,100,1.845304289512838,4.019581811656869e-6,0.8302074001280079
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.04819999999999971,9.728940060740957e-6,3.5513727586802353e-6,0.00175876127015293,0.00259557701708141,0.00405134366411038,-0.3316708882584597,0.00248398732208051,0.35164185403920806,0.35164185403920806,0.00121159052059611,0.00349759493883766,0.00339422868419309,0.9704464763781572,101900,100,1.844649781229302,4.280176376288896e-6,0.8297257978325263
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0497999999999997,1.0363676162805106e-5,3.771559448827589e-6,0.00181162562416497,0.00267667890196031,0.00412980339433963,-0.3351362658669931,0.0025660351437824,0.3502724521214134,0.3502724521214134,0.00120686842477746,0.00350591201274977,0.00338615529828489,0.9658414945870396,100300,100,1.8428160157361488,4.5478845436044466e-6,0.8292997354410458
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.05149999999999968,1.1059027482111468e-5,4.012166127798936e-6,0.00187541370174637,0.00276234313561378,0.0042037048278962,-0.3385073432676825,0.00265313165616639,0.34801532624242193,0.34801532624242193,0.00119879715540239,0.00351719354016842,0.00337363738085689,0.9591844583836422,98600,100,1.8397541754609343,4.840359146590797e-6,0.8288984363122763
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.05329999999999968,1.1819077518045556e-5,4.274464383519771e-6,0.00193414958375716,0.00285541114552306,0.00433795222155419,-0.3422433632038048,0.00274530755695445,0.35297544827499366,0.35297544827499366,0.00121380605879889,0.00351458030723433,0.00336462086483927,0.957332190678248,96800,100,1.8359002354349976,5.1588148291397706e-6,0.8285748810706074
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.05509999999999966,1.2602129597832127e-5,4.543776255680336e-6,0.00197791346691041,0.00293463176259912,0.00451605267955928,-0.34594478714726173,0.00283730241962828,0.3490633613851014,0.3490633613851014,0.00119925758829746,0.00351461230526102,0.00335845081235213,0.955567932009134,95000,100,1.8321307757719396,5.4858945938763255e-6,0.8282653226243836
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.05699999999999965,1.3452983641385494e-5,4.834796560473868e-6,0.00202694992265424,0.0030195093308336,0.00463776669625217,-0.3500531355818428,0.00293427949352063,0.3403400274160252,0.3403400274160252,0.0011662769205808,0.00352271171785185,0.00333349800776557,0.9462874838359844,93100,100,1.8295133971252784,5.838571043376602e-6,0.8280787412801224
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.05889999999999965,1.4326874954350286e-5,5.131867851036187e-6,0.00208518483955338,0.00311022082347433,0.00475884098603732,-0.35447844252559635,0.00303097015712676,0.34092847286141337,0.34092847286141337,0.00116469110660831,0.003517019576621,0.00331833468535228,0.9435075958662704,91200,100,1.8282878459283949,6.198169588188236e-6,0.8279650593646091
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.06089999999999963,1.5273806932610775e-5,5.452501255387657e-6,0.00214578727098212,0.00320141074234493,0.00486999575964872,-0.3589440481941779,0.00313257227292137,0.34059490456262015,0.34059490456262015,0.00116517104685126,0.00351935722571381,0.00332536808631294,0.9448793836603152,89200,100,1.8282283571677076,6.584576957178272e-6,0.8280716120180711
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.06299999999999961,1.630267308869733e-5,5.799962257599494e-6,0.00221540288078587,0.00330710232961897,0.00501409358689381,-0.3637588037599559,0.00323948102628054,0.34316224143227153,0.34316224143227153,0.00117848177240293,0.00352965338274513,0.00334129398240388,0.9466351565108216,87100,100,1.8295858873423592,7.00078204792168e-6,0.8284734788053182
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0650999999999996,1.7369903203237827e-5,6.160109138609718e-6,0.00228198707836697,0.00341603430396905,0.00516031553472053,-0.3685773866913459,0.00334679982950189,0.3550619332968317,0.3550619332968317,0.00122094603394469,0.00352592070852089,0.00335360700738953,0.9511294452212324,85000,100,1.8325012391718176,7.429849966361195e-6,0.8291027633801146
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0672999999999996,1.8524171078534332e-5,6.549018022747294e-6,0.00235031378680554,0.00352820495650589,0.00534706496952098,-0.3731646569483548,0.00345921996019086,0.3480859181183457,0.3480859181183457,0.00119282279009158,0.00351655664304187,0.00333934531392249,0.9496065762313192,82800,100,1.836087586365456,7.893540205643991e-6,0.8296680389446366
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.06959999999999958,1.9765724609326908e-5,6.966123816359572e-6,0.00242873109723391,0.00363259739112841,0.0054642515300294,-0.3773808543062014,0.00357638616191249,0.32669354274655293,0.32669354274655293,0.0011192789216554,0.00352024606766865,0.00333443708357421,0.9472170466147286,80500,100,1.8390459225954352,8.39312260383714e-6,0.8299799901856341
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.07199999999999956,2.1103930712153164e-5,7.413974837703375e-6,0.00249853682857487,0.00375579337342975,0.00564395432284907,-0.3810960455934318,0.00369876843194841,0.3228236534257979,0.3228236534257979,0.00111007949752541,0.00354343998058405,0.00333697064206287,0.9417319498418176,78100,100,1.8411413866328523,8.92691930454721e-6,0.8305188592806964
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.07439999999999955,2.2491533284385024e-5,7.876225483653937e-6,0.00256809657430603,0.00387753355918865,0.00581256397296296,-0.3842900319785403,0.00382179760277528,0.32197552433012866,0.32197552433012866,0.00110905488829695,0.00354039934448908,0.00335125990703197,0.9465768070058204,75700,100,1.84163027243585,9.475706774253462e-6,0.8312019009552415
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.07689999999999954,2.3984981453696183e-5,8.370817781802912e-6,0.00266658710665774,0.00400711315104969,0.00596266755042878,-0.3873079403101344,0.00395028483652484,0.31663299962689745,0.31663299962689745,0.00109133067616193,0.00355477160233176,0.00334186324093169,0.9401063175872096,73200,100,1.841635397996327,1.00676497184306e-5,0.8314569950202638
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.07949999999999952,2.5592398924719167e-5,8.899296794336121e-6,0.00276130069740671,0.00413831864783862,0.00619480923240833,-0.39065964451259216,0.00408455890732751,0.30309277344182123,0.30309277344182123,0.00104839207196637,0.00357237437017329,0.00334918646854353,0.9375239326837592,70600,100,1.8430705348111496,1.0705661588878592e-5,0.8312701387442524
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0821999999999995,2.7324233110583755e-5,9.465946404542988e-6,0.00283684967808061,0.00427602120233001,0.00642020857998632,-0.3941144783504945,0.00422478487866959,0.2808139225187153,0.2808139225187153,9.7356529107948e-4,0.00357667859042588,0.00336057024414535,0.9395784829928504,67900,100,1.8453636751117075,1.138730214412998e-5,0.8312720857611187
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.08499999999999949,2.917184613627761e-5,1.0066649007266137e-5,0.00290636410150347,0.00442305611925838,0.0066179835789986,-0.3978660250654603,0.0043698615285355,0.2904946175238228,0.2904946175238228,0.00100271790697821,0.00356608690070761,0.00334109973333179,0.9369092303019388,65100,100,1.848081893462329,1.2115320162670311e-5,0.8309024336214792
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.08789999999999946,3.115015103874018e-5,1.0706961095991814e-5,0.00298909824454683,0.00456822330785181,0.00676241890228359,-0.40217529653699513,0.00452035574621628,0.30336526774701106,0.30336526774701106,0.00105097075807202,0.00360013990577238,0.00333372807717654,0.9259995901357404,62200,100,1.8509814998750251,1.2893442411270582e-5,0.8304191196163802
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.09089999999999944,3.328427430571764e-5,1.1396970435795264e-5,0.0030804347437754,0.00472065551329823,0.00687470028833792,-0.4061761877481689,0.00467737822892861,0.28503759890071967,0.28503759890071967,9.9369211836732e-4,0.00364204091018566,0.00333698741365159,0.9162410571279048,59200,100,1.85402369939212,1.3717313487261072e-5,0.8308456642315091
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.09399999999999945,3.556331273594418e-5,1.2131734199910796e-5,0.0031679281626913,0.00488607874019741,0.00701038400634264,-0.4092606694577767,0.00483968983835029,0.2994172224748947,0.2994172224748947,0.00103665542179255,0.00361357892736254,0.00331724652037826,0.9179947600589524,56100,100,1.856324370730344,1.458372460874936e-5,0.8318680258561989
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0971999999999994,3.798798404161265e-5,1.2912300383298372e-5,0.00324011690588289,0.0050384135307996,0.00727732214250534,-0.41148986157317013,0.00500669941009048,0.30409875606163767,0.30409875606163767,0.0010494482245764,0.00359189990641058,0.00331564878584689,0.9230905293127312,52900,100,1.8582942678092471,1.549450544282052e-5,0.8333470487940853
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.1004999999999994,4.056367213313781e-5,1.3738123187545156e-5,0.00335271457557697,0.00520609706044477,0.00753788773830901,-0.4133735970479034,0.00517855480159125,0.30762103049921535,0.30762103049921535,0.00105913752766323,0.00356454143367566,0.00332559225543893,0.9329649598180342,49600,100,1.8572805870004023,1.6462931966158895e-5,0.8344882440008353
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.10389999999999935,4.330307511356591e-5,1.461583722192596e-5,0.00346585255137285,0.00536493341744951,0.00773952036594688,-0.4151046278028867,0.0053553337735377,0.29621150419773334,0.29621150419773334,0.00101605638248338,0.00353057931798374,0.00333262003316136,0.9439300842742612,46200,100,1.8511147197950129,1.748724696734998e-5,0.8357997830770527
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.10739999999999936,4.620018548041198e-5,1.5542065517428754e-5,0.00357608398050613,0.00554285527171588,0.00802524339480641,-0.4171463568102915,0.00553631360739076,0.2696447498466244,0.2696447498466244,9.2338797202085e-4,0.00351555924551027,0.00333572367762646,0.948845815039678,42700,100,1.8443965774601163,1.8544552230429744e-5,0.8380933292056407
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.11109999999999932,4.936619065860192e-5,1.6550063027834636e-5,0.00369603277158672,0.00572216340868857,0.00822191901752121,-0.4193661265695994,0.00572792569155697,0.2664871597073189,0.2664871597073189,9.1639221810313e-4,0.00356213690062129,0.00331970584209847,0.9319422399289212,39000,100,1.8406328108044865,1.9659294608892145e-5,0.8418441941629399
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.1147999999999993,5.2597956701876105e-5,1.7573223549994433e-5,0.00379656468912474,0.00591012429583986,0.00844065268270496,-0.4209288693427802,0.00591764912824687,0.28283842008363774,0.28283842008363774,9.6175430793779e-4,0.00353758209828186,0.00326847334673616,0.9239286201509216,35300,100,1.842628245464579,2.0778005896192873e-5,0.845760831804093
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.11869999999999928,5.607461975333617e-5,1.8660215595875273e-5,0.00386108563537671,0.00611421984528372,0.00870437975993812,-0.4220705052188406,0.00611632242637399,0.314024790405315,0.314024790405315,0.00107098879774309,0.00354341054053307,0.00328261927251047,0.9264010576704544,31400,100,1.845262877500802,2.1963027594961807e-5,0.8496194577543499
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.12279999999999926,5.988856966695566e-5,1.9854547403493295e-5,0.00393891490690582,0.00631498630754661,0.00895382228536543,-0.42203420413899495,0.00632694886918034,0.32521034674092153,0.32521034674092153,0.0011116468296166,0.00353564336582509,0.00330473398418248,0.9346909861230532,27300,100,1.850745228692807,2.3224334361889182e-5,0.854902753900854
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.12689999999999924,6.388902326060747e-5,2.111049294420868e-5,0.00402936594459607,0.00651861615407916,0.00923141218696227,-0.42172375511241655,0.00654032513803394,0.27578116812999437,0.27578116812999437,9.5445474677717e-4,0.00362146839290698,0.00330747653344606,0.9132970868734082,23200,100,1.862110561208291,2.4513582321255212e-5,0.8611753544443895
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.1311999999999992,6.830945091897145e-5,2.2498666484562052e-5,0.00411641247233759,0.00674428422321125,0.0093776642567496,-0.4219846117929094,0.00676824412629505,0.3031801312906007,0.3031801312906007,0.00105251602532095,0.00359454825296073,0.00335283084105437,0.9327544395301248,18900,100,1.874289532695064,2.5933178109141334e-5,0.8675630264009705
